id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	18	12.0	16.494168666531817	7	7.0	5.7845051522462239	31	40.0	22.20097023949257	2	3	7	176	84	208	14	0.147	0.2671	0.6832	71	129	330
2008195	29	DE	0	0.0	0.0	10	10.0	1.0	38	38.0	2.0	6	6	11	0	21	6	0	0.3929	0.3929	0.9286	11	11	26
2240642	31	US	19	16.5	15.845390146313498	15	15.0	7.7928742379746447	43	49.0	16.824585185574907	14	13	16	2	89	62	101	0.4471	0.7294	0.851	114	186	217
1066173	51	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	12	9.0	8.9368768926869144	15	15.5	3.8223029707232783	50	56.0	14.800337833982034	1	3	16	0	53	100	12	0.0542	0.2952	0.5602	9	49	93
3784215	34	UK	40	6.0	60.163563067588129	23	9.0	40.218072222986194	28	28.0	23.950504517998503	3	3	7	0	51	172	159	0.1195	0.5948	0.4234	46	229	163
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	6	4.0	6.1732791124328728	7	4.0	5.26577582714346	20	10.0	18.903915591521194	5	3	1	6	26	35	9	0.6753	0.8571	0.987	52	66	76
